"uid","apt_cd","apt_nm","rdnmadr","legaldong_cd","std_yr","xuar","ar_cd","cbxuar_nmhsh","cbarcd_minm_potvale","cbarcd_mxm_potvale","cbarcd_ave_potvale","cbarcd_median_potvale","cbxuar_minm_potvale","cbxuar_mxm_potvale","cbxuar_ave_potvale","cbxuar_median_potvale","cbxuar_stdv","signgu_potvale_rank","signgu_potvale_perc","signgu_potvale_cumedist","ctpr_potvale_rank","ctpr_potvale_perc","ctpr_potvale_cumedist","ntwd_potvale_rank","ntwd_potvale_perc","ntwd_potvale_cumedist","lo","la"
"00035757","APT1168021220020325000001","S-TOWER","서울특별시 강남구 영동대로 325","1168010600","2022",204.38,"005",19,1431000000,1556000000,1493263157,1494000000,1431000000,1556000000,1493263157,1494000000,57281801,801,23,76,2025,57,43,3830,98,2,127.0655329640,37.5033403503
"00035758","APT1168021220020330000701","풍림아이원4차(1007-2)","서울특별시 강남구 영동대로 330-7","1168010600","2022",114.55,"004",11,1540000000,1701000000,1625545454,1614000000,1600000000,1701000000,1667545454,1677000000,32290443,306,67,32,643,92,8,2953,99,2,127.0667870129,37.5042419828
"00035759","APT1168021220020330000701","풍림아이원4차(1007-2)","서울특별시 강남구 영동대로 330-7","1168010600","2022",111.54,"004",22,1540000000,1701000000,1625545454,1614000000,1540000000,1639000000,1604545454,1614000000,31666006,306,67,32,643,92,8,2953,99,2,127.0667870129,37.5042419828
"00035760","APT1168021220020602000001","미켈란107","서울특별시 강남구 영동대로 602","1168010500","2022",83.00,"003",64,1250000000,1417000000,1330000000,1345000000,1250000000,1417000000,1330000000,1345000000,52568323,263,71,29,606,97,3,5291,97,3,127.0604839842,37.5147213926
"00035761","APT1168021220020640000001","아이파크","서울특별시 강남구 영동대로 640","1168010500","2022",145.05,"005",79,2987000000,7354000000,4369414168,4262000000,2987000000,3988000000,3510556962,3389000000,329351023,61,94,7,123,98,3,123,100,0,127.0593656801,37.5183480725
"00035762","APT1168021220020640000001","아이파크","서울특별시 강남구 영동대로 640","1168010500","2022",269.41,"005",2,2987000000,7354000000,4369414168,4262000000,7354000000,7354000000,7354000000,7354000000,0,61,94,7,123,98,3,123,100,0,127.0593656801,37.5183480725
"00035763","APT1168021220020640000001","아이파크","서울특별시 강남구 영동대로 640","1168010500","2022",203.12,"005",2,2987000000,7354000000,4369414168,4262000000,5833000000,5833000000,5833000000,5833000000,0,61,94,7,123,98,3,123,100,0,127.0593656801,37.5183480725
"00035764","APT1168021220020640000001","아이파크","서울특별시 강남구 영동대로 640","1168010500","2022",167.72,"005",46,2987000000,7354000000,4369414168,4262000000,3364000000,4487000000,4110195652,4262000000,366873494,61,94,7,123,98,3,123,100,0,127.0593656801,37.5183480725
"00035765","APT1168021220020640000001","아이파크","서울특별시 강남구 영동대로 640","1168010500","2022",195.39,"005",84,2987000000,7354000000,4369414168,4262000000,4520000000,5650000000,5343523809,5367000000,298944064,61,94,7,123,98,3,123,100,0,127.0593656801,37.5183480725
"00035766","APT1168021220020640000001","아이파크","서울특별시 강남구 영동대로 640","1168010500","2022",226.60,"005",2,2987000000,7354000000,4369414168,4262000000,6282000000,6282000000,6282000000,6282000000,0,61,94,7,123,98,3,123,100,0,127.0593656801,37.5183480725
"00035767","APT1168021220020640000001","아이파크","서울특별시 강남구 영동대로 640","1168010500","2022",250.95,"005",2,2987000000,7354000000,4369414168,4262000000,6731000000,6731000000,6731000000,6731000000,0,61,94,7,123,98,3,123,100,0,127.0593656801,37.5183480725
"00035768","APT1168021220020640000001","아이파크","서울특별시 강남구 영동대로 640","1168010500","2022",175.05,"005",81,2987000000,7354000000,4369414168,4262000000,3988000000,4985000000,4679012345,4736000000,270345589,61,94,7,123,98,3,123,100,0,127.0593656801,37.5183480725
"00035769","APT1168021220020640000001","아이파크","서울특별시 강남구 영동대로 640","1168010500","2022",156.86,"005",69,2987000000,7354000000,4369414168,4262000000,3092000000,4237000000,3723420289,3813000000,384720770,61,94,7,123,98,3,123,100,0,127.0593656801,37.5183480725
"00035770","APT1168030050860003000001","개포6차우성아파트1동~8동","서울특별시 강남구 언주로 3","1168010300","2022",54.98,"002",20,1043000000,1151000000,1079800000,1081000000,1043000000,1151000000,1079800000,1081000000,40472993,120,75,24,265,98,3,7968,96,5,127.0572180892,37.4761556986
"00035771","APT1168030050860003000001","개포6차우성아파트1동~8동","서울특별시 강남구 언주로 3","1168010300","2022",79.97,"003",40,1196000000,1557000000,1362000000,1378500000,1438000000,1557000000,1480200000,1484000000,44118256,242,74,27,564,97,3,4952,98,3,127.0572180892,37.4761556986
"00035772","APT1168030050860003000001","개포6차우성아파트1동~8동","서울특별시 강남구 언주로 3","1168010300","2022",67.28,"003",40,1196000000,1557000000,1362000000,1378500000,1196000000,1319000000,1243800000,1254000000,46260799,242,74,27,564,97,3,4952,98,3,127.0572180892,37.4761556986
"00035773","APT1168030050860101000001","쌍용","서울특별시 강남구 언주로 101","1168010300","2022",166.54,"005",1,1017000000,1104000000,1086000000,1100500000,1017000000,1017000000,1017000000,1017000000,,953,9,91,3188,32,68,7882,96,5,127.0532734374,37.4810519004
"00035774","APT1168030050860101000001","쌍용","서울특별시 강남구 언주로 101","1168010300","2022",162.94,"005",15,1017000000,1104000000,1086000000,1100500000,1017000000,1104000000,1090600000,1104000000,25027984,953,9,91,3188,32,68,7882,96,5,127.0532734374,37.4810519004
"00035775","APT1168030050860103000001","전화국현대(220)","서울특별시 강남구 언주로 103","1168010300","2022",77.75,"003",54,1253000000,1375000000,1336888888,1350000000,1253000000,1375000000,1336888888,1350000000,42743936,256,72,28,594,97,3,5222,97,3,127.0528944249,37.4813336643
"00035776","APT1168030050860105000001","개포현대200동","서울특별시 강남구 언주로 105","1168010300","2022",82.20,"003",72,1356000000,1453000000,1418222222,1420000000,1356000000,1453000000,1418222222,1420000000,31117326,225,76,25,486,98,3,4423,98,3,127.0526731714,37.4816821286
"00035777","APT1168030050860107000001","현대2","서울특별시 강남구 언주로 107","1168010300","2022",83.16,"003",4,1713000000,2202000000,1843964285,1844000000,2202000000,2202000000,2202000000,2202000000,0,130,86,14,193,99,1,2160,99,1,127.0513646547,37.4824657037
"00035778","APT1168030050860107000001","현대2","서울특별시 강남구 언주로 107","1168010300","2022",84.81,"003",108,1713000000,2202000000,1843964285,1844000000,1713000000,1921000000,1830703703,1844000000,56859765,130,86,14,193,99,1,2160,99,1,127.0513646547,37.4824657037
"00035779","APT1168030050860107000001","현대2","서울특별시 강남구 언주로 107","1168010300","2022",131.83,"004",54,2062000000,2241000000,2179000000,2193000000,2062000000,2241000000,2179000000,2193000000,59095063,177,81,18,281,97,4,1265,100,1,127.0513646547,37.4824657037
"00035780","APT1168030050860107000001","현대2","서울특별시 강남구 언주로 107","1168010300","2022",134.98,"004",18,2062000000,2241000000,2179000000,2193000000,2062000000,2241000000,2179000000,2193000000,60242647,177,81,18,281,97,4,1265,100,1,127.0513646547,37.4824657037
"00035781","APT1168030050860107000001","현대2","서울특별시 강남구 언주로 107","1168010300","2022",165.08,"005",60,2322000000,2603000000,2506466666,2540000000,2322000000,2603000000,2506466666,2540000000,90684304,377,63,36,615,87,13,794,100,0,127.0513646547,37.4824657037
"00035782","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",84.73,"003",1,1875000000,1881000000,1877000000,1875000000,1881000000,1881000000,1881000000,1881000000,,117,88,13,180,99,1,2048,99,1,127.0541708966,37.4846486330
"00035783","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",84.60,"003",2,1875000000,1881000000,1877000000,1875000000,1875000000,1875000000,1875000000,1875000000,0,117,87,13,180,99,1,2048,99,1,127.0541708966,37.4846486330
"00035784","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",96.98,"004",120,1719000000,2378000000,2040371428,1911000000,1731000000,1933000000,1866566666,1875000000,53666686,200,78,21,332,96,4,1513,100,1,127.0541708966,37.4846486330
"00035785","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",123.28,"004",96,1719000000,2378000000,2040371428,1911000000,2181000000,2378000000,2320333333,2332500000,61617951,200,78,21,332,96,4,1513,100,1,127.0541708966,37.4846486330
"00035786","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",91.91,"004",29,1719000000,2378000000,2040371428,1911000000,1719000000,1881000000,1832793103,1857000000,53535288,200,78,21,332,96,4,1513,100,1,127.0541708966,37.4846486330
"00035787","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",182.20,"005",120,2164000000,2762000000,2545957528,2548000000,2495000000,2722000000,2657000000,2688000000,73232220,331,67,32,562,88,12,716,100,0,127.0541708966,37.4846486330
"00035788","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",149.57,"005",1,2164000000,2762000000,2545957528,2548000000,2164000000,2164000000,2164000000,2164000000,,331,67,32,562,88,12,716,100,0,127.0541708966,37.4846486330
"00035789","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",182.11,"005",1,2164000000,2762000000,2545957528,2548000000,2495000000,2495000000,2495000000,2495000000,,331,67,32,562,88,12,716,100,0,127.0541708966,37.4846486330
"00035790","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",149.21,"005",59,2164000000,2762000000,2545957528,2548000000,2164000000,2362000000,2307322033,2332000000,62262636,331,67,32,562,88,12,716,100,0,127.0541708966,37.4846486330
"00035791","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",166.48,"005",48,2164000000,2762000000,2545957528,2548000000,2331000000,2538000000,2476916666,2489000000,65019092,331,67,32,562,88,12,716,100,0,127.0541708966,37.4846486330
"00035792","APT1168030050860110000001","개포경남","서울특별시 강남구 언주로 110","1168010300","2022",186.16,"005",30,2164000000,2762000000,2545957528,2548000000,2532000000,2762000000,2696000000,2727000000,75243054,331,67,32,562,88,12,716,100,0,127.0541708966,37.4846486330
"00035793","APT1168030050860117000001","우성4","서울특별시 강남구 언주로 117","1168011800","2022",84.60,"003",99,1786000000,1979000000,1910222222,1917000000,1786000000,1979000000,1910222222,1917000000,62826381,106,89,12,169,100,1,1939,99,1,127.0492987931,37.4853496080
"00035794","APT1168030050860117000001","우성4","서울특별시 강남구 언주로 117","1168011800","2022",126.46,"004",54,2179000000,2422000000,2334888888,2343000000,2179000000,2422000000,2334888888,2343000000,79592516,153,84,16,239,97,3,1058,100,1,127.0492987931,37.4853496080
"00035795","APT1168030050860117000001","우성4","서울특별시 강남구 언주로 117","1168011800","2022",152.74,"005",54,2491000000,2739000000,2650555555,2660000000,2491000000,2739000000,2650555555,2660000000,81088507,315,69,30,520,89,11,633,100,0,127.0492987931,37.4853496080
"00035796","APT1168030050860118000001","우성캐릭터199","서울특별시 강남구 언주로 118","1168011800","2022",132.94,"004",99,1328000000,1569000000,1478252525,1489000000,1328000000,1569000000,1478252525,1489000000,71924896,340,64,35,886,89,12,3961,98,2,127.0518808827,37.4866387536
"00035797","APT1168030050860118000001","우성캐릭터199","서울특별시 강남구 언주로 118","1168011800","2022",164.97,"005",100,1554000000,1859000000,1742380000,1765000000,1554000000,1859000000,1742380000,1765000000,95443863,650,37,62,1512,68,32,2438,99,1,127.0518808827,37.4866387536
"00035798","APT1168030050860122000001","우성캐릭터빌","서울특별시 강남구 언주로 122","1168011800","2022",160.61,"005",6,1110000000,1385000000,1315255319,1322000000,1209000000,1333000000,1312333333,1333000000,50622788,870,17,83,2571,45,55,5446,97,3,127.0510031573,37.4870848920
"00035799","APT1168030050860122000001","우성캐릭터빌","서울특별시 강남구 언주로 122","1168011800","2022",158.28,"005",10,1110000000,1385000000,1315255319,1322000000,1258000000,1322000000,1302800000,1322000000,30914937,870,16,83,2571,45,55,5446,97,3,127.0510031573,37.4870848920
"00035800","APT1168030050860122000001","우성캐릭터빌","서울특별시 강남구 언주로 122","1168011800","2022",161.85,"005",10,1110000000,1385000000,1315255319,1322000000,1279000000,1344000000,1318000000,1344000000,33565856,870,17,83,2571,45,55,5446,97,3,127.0510031573,37.4870848920
"00035801","APT1168030050860122000001","우성캐릭터빌","서울특별시 강남구 언주로 122","1168011800","2022",167.68,"005",10,1110000000,1385000000,1315255319,1322000000,1310000000,1385000000,1355000000,1385000000,38729833,870,17,83,2571,45,55,5446,97,3,127.0510031573,37.4870848920
"00035802","APT1168030050860122000001","우성캐릭터빌","서울특별시 강남구 언주로 122","1168011800","2022",167.74,"005",5,1110000000,1385000000,1315255319,1322000000,1310000000,1385000000,1370000000,1385000000,33541020,870,17,83,2571,45,55,5446,97,3,127.0510031573,37.4870848920
"00035803","APT1168030050860122000001","우성캐릭터빌","서울특별시 강남구 언주로 122","1168011800","2022",146.73,"005",6,1110000000,1385000000,1315255319,1322000000,1110000000,1245000000,1222500000,1245000000,55113519,870,16,83,2571,45,55,5446,97,3,127.0510031573,37.4870848920
"00035804","APT1168030050860123000001","한신(개포)","서울특별시 강남구 언주로 123","1168011800","2022",52.73,"002",117,1457000000,1669000000,1552203703,1545000000,1457000000,1552000000,1522111111,1528000000,31682634,30,93,7,64,100,1,3468,98,2,127.0488296720,37.4867318326
"00035805","APT1168030050860123000001","한신(개포)","서울특별시 강남구 언주로 123","1168011800","2022",59.48,"002",90,1457000000,1669000000,1552203703,1545000000,1553000000,1669000000,1630444444,1637000000,39039338,30,93,7,64,100,1,3468,98,2,127.0488296720,37.4867318326
"00035806","APT1168030050860123000001","한신(개포)","서울특별시 강남구 언주로 123","1168011800","2022",52.72,"002",117,1457000000,1669000000,1552203703,1545000000,1457000000,1552000000,1522111111,1528000000,31682634,30,93,7,64,100,1,3468,98,2,127.0488296720,37.4867318326
"00035807","APT1168030050860123000001","한신(개포)","서울특별시 강남구 언주로 123","1168011800","2022",83.86,"003",72,1809000000,1927000000,1885222222,1888000000,1809000000,1927000000,1885222222,1888000000,38280736,115,88,13,178,100,1,2020,99,1,127.0488296720,37.4867318326
